t_interpolado,tray_x_interpolado,tray_y_interpolado,tray_z_interpolado
6.06,1.3251978923640593,-1.2594161086939237,0.9099516989524865
6.07,1.3260127646535727,-1.2310668857668765,0.9018952119292813
6.08,1.3265419709746493,-1.2026140590614818,0.893509414435359
6.09,1.3267856840646064,-1.174061838701145,0.8847992189922653
6.1,1.326744076660763,-1.1454144348092743,0.8757695381215473
6.11,1.3264173215004362,-1.116676057509275,0.866425284344751
6.12,1.3258055913209443,-1.08785091692456,0.8567713701834252
6.13,1.324909058859605,-1.0589432231785354,0.846812708159116
6.14,1.3237278968537365,-1.0299571863946082,0.8365542107933706
6.15,1.3222622780406565,-1.0008970166961844,0.8260007906077343
6.16,1.320512375157683,-0.971766924206677,0.8151573601237567
6.17,1.3184783609421344,-0.9425711190494913,0.8040288318629835
6.18,1.3161604081313278,-0.9133138113480354,0.7926201183469618
6.19,1.3135586894625817,-0.8839992112257147,0.780936132097237
6.2,1.3106733776732136,-0.854631528805942,0.7689817856353589
6.21,1.307504645500542,-0.825214974212123,0.756761991482873
6.22,1.3040526656818845,-0.7957537575676658,0.7442816621613263
6.23,1.3003176109545584,-0.7662520889959753,0.7315457101922647
6.24,1.296299654055883,-0.7367141786204652,0.7185590480972373
6.25,1.2919989677231754,-0.7071442365645404,0.7053265883977899
6.26,1.2874157246937534,-0.6775464729516091,0.69185324361547
6.27,1.2825500977049356,-0.6479250979050794,0.6781439262718238
6.28,1.2774022594940388,-0.6182843215483563,0.6642035488883975
6.29,1.2719723827983822,-0.5886283540048532,0.6500370239867402
6.3,1.266260640355283,-0.5589614053979756,0.6356492640883981
6.31,1.2602672049020596,-0.5292876858511311,0.6210451817149177
6.32,1.2539922491760287,-0.4996114054877255,0.6062296893878448
6.33,1.24743594591451,-0.46993677443117154,0.5912076996287291
6.34,1.2405984678548203,-0.440268002804875,0.5759841249591162
6.35,1.2334799877342784,-0.41060930073224344,0.5605638779005531
6.36,1.2260806782902005,-0.38096487833668247,0.5449518709745852
6.37,1.218400712259906,-0.3513389457416053,0.5291530167027624
6.38,1.2104402623807131,-0.32173571307041726,0.5131722276066301
6.39,1.2021995013899394,-0.29215939044652595,0.4970144162077353
6.4,1.193678602024901,-0.26261418799333736,0.4806844950276237
6.41,1.1848777370229187,-0.23310431583426433,0.46418737658784515
6.42,1.175797079121309,-0.20363398409271202,0.4475279734099449
6.43,1.16643680105739,-0.17420740289208886,0.4307111980154702
6.44,1.1567970755684787,-0.1448287823558,0.4137419629259663
6.45,1.1468780753918948,-0.11550233260725834,0.39662518066298325
6.46,1.1366799732649555,-0.08623226376986974,0.3793657637480664
6.47,1.1262029419249784,-0.057022785967041884,0.36196862470276286
6.48,1.1154471541092807,-0.02787810932218024,0.34443867604861805
6.49,1.1044127825551824,0.001197556041302339,0.32678083030718197
6.5,1.0931,0.0302,0.309
6.51,1.081509364746327,0.05912513306106893,0.29110142148950313
6.52,1.0696429773578584,0.08796934825392036,0.27309162650165825
6.53,1.057503323963562,0.116729159238532,0.2549774706033145
6.54,1.0450928906924106,0.14540107967487387,0.23676580936132588
6.55,1.0324141636733724,0.17398162322292368,0.21846349834254178
6.56,1.0194696290354177,0.2024673035426566,0.20007739311381287
6.57,1.006261772907515,0.23085463429405031,0.1816143492419884
6.58,0.9927930814186364,0.2591401291370749,0.1630812222939225
6.59,0.9790660406977505,0.2873203017317081,0.14448486783646433
6.6,0.9650831368738273,0.3153916657379249,0.12583214143646476
6.61,0.9508468560758355,0.34335073481570305,0.10712989866077287
6.62,0.9363596844327472,0.3711940226250128,0.08838499507624288
6.63,0.921624108073531,0.3989180428258317,0.06960428624972394
6.64,0.9066426131271569,0.4265193090781349,0.05079462774806689
6.65,0.8914176857225932,0.45399433504189995,0.03196287513812085
6.66,0.8759518119888124,0.48133963437709726,0.01311588398674002
6.67,0.8602474780547834,0.5085517207437042,-0.005739490139226389
6.68,0.8443071700494758,0.5356271078016963,-0.02459639167292766
6.69,0.8281333741018576,0.5625623092110508,-0.04344796504751455
6.7,0.8117285763409022,0.589353838631738,-0.06228735469613297
6.71,0.7950952628955773,0.6159982097237356,-0.08110770505193368
6.72,0.7782359198948535,0.6424919361470188,-0.09990216054806583
6.73,0.7611530334676985,0.6688315315615649,-0.11866386561768041
6.74,0.7438490897430856,0.6950135096273445,-0.13738596469392306
6.75,0.7263265748499828,0.7210343840043352,-0.15606160220994478
6.76,0.70858797491736,0.746890668352512,-0.17468392259889468
6.77,0.6906357760741871,0.7725788763318501,-0.19324607029392188
6.78,0.6724724644494325,0.7980955216023268,-0.2117411897281773
6.79,0.6541005261720689,0.8234371178239129,-0.23016242533480671
6.8,0.6355224473710648,0.8486001786565858,-0.2485029215469611
6.81,0.61674071417539,0.8735812177603203,-0.26675582279778937
6.82,0.5977578127140123,0.8983767487950943,-0.2849142735204426
6.83,0.5785762291159056,0.9229832854208782,-0.30297141814806644
6.84,0.5591984495100376,0.9473973412976494,-0.3209204011138119
6.85,0.5396269600253779,0.9716154300853832,-0.33875436685082816
6.86,0.5198642467908952,0.9956340654440569,-0.35646645979226577
6.87,0.4999127959355623,1.0194497610336408,-0.374049824371271
6.88,0.4797750935883478,1.0430590305141132,-0.39149760502099434
6.89,0.45945362587822103,1.0664583875454485,-0.40880294617458507
6.9,0.4389508789341503,1.089644345787624,-0.425958992265194
6.91,0.418269338885109,1.112613418900611,-0.44295888772596714
6.92,0.39741149186006514,1.1353621205443865,-0.4597957769900552
6.93,0.3763798239879887,1.1578869643789256,-0.47646280449060735
6.94,0.35517682139784734,1.1801844640642056,-0.4929531146607742
6.95,0.333804970218615,1.2022511332601977,-0.509259851933702
6.96,0.31226675657925934,1.2240834856268787,-0.5253761607425412
6.97,0.29056466660875047,1.245678034824224,-0.5412951855204418
6.98,0.2687011864360561,1.2670312945122109,-0.5570100707005532
6.99,0.24667880219014993,1.2881397783508106,-0.5725139607160226
7.0,0.2245,1.309,-0.5878
7.01,0.20216749743088155,1.329608805690343,-0.602861950311602
7.02,0.17968493779329187,1.349964371934758,-0.6176960427138115
7.03,0.15705619583403155,1.3700652078167548,-0.6322991255955804
7.04,0.13428514629990743,1.3899098224198365,-0.6466680473458564
7.05,0.11137566393772019,1.4094967248275128,-0.6607996563535908
7.06,0.08833162349427254,1.4288244241232906,-0.6746908010077343
7.07,0.06515689971636515,1.4478914293906795,-0.688338329697238
7.08,0.041855367350804834,1.466696249713183,-0.7017390908110498
7.09,0.01843090114439227,1.4852373941743104,-0.7148899327381214
7.1,-0.005112624156069832,1.5035133718575686,-0.7277877038674029
7.11,-0.02877133380378085,1.5215226918464675,-0.7404292525878458
7.12,-0.05254135305193391,1.5392638632245104,-0.7528114272883979
7.13,-0.07641880715372826,1.5567353950752068,-0.7649310763580109
7.14,-0.10039982136236132,1.5739357964820637,-0.776785048185635
7.15,-0.12448052093103253,1.59086357652859,-0.7883701911602213
7.16,-0.14865703111293477,1.60751724429829,-0.7996833536707184
7.17,-0.17292547716126752,1.6238953088746728,-0.8107213841060772
7.18,-0.1972819843292281,1.6399962793412455,-0.8214811308552482
7.19,-0.22172267787001596,1.6558186647815174,-0.8319594423071827
7.2,-0.24624368303682398,1.6713609742789926,-0.8421531668508289
7.21,-0.2708411250828516,1.6866217169171798,-0.8520591528751381
7.22,-0.2955111292612962,1.7015994017795868,-0.8616742487690605
7.23,-0.32024982082535713,1.7162925379497218,-0.8709953029215473
7.24,-0.3450533250282275,1.7306996345110894,-0.8800191637215471
7.25,-0.3699177671231065,1.7448192005471992,-0.888742679558011
7.26,-0.39483927236319155,1.7586497451415577,-0.8971626988198892
7.27,-0.41981396600168003,1.7721897773776725,-0.9052760698961322
7.28,-0.4448379732917713,1.7854378063390521,-0.9130796411756906
7.29,-0.4699074194866584,1.7983923411092018,-0.9205702610475137
7.3,-0.4950184298395405,1.81105189077163,-0.9277447779005522
7.31,-0.5201671296036151,1.823414964409844,-0.9346000401237567
7.32,-0.5453496440320817,1.8354800711073518,-0.9411328961060774
7.33,-0.5705620983781332,1.8472457199476593,-0.9473401942364642
7.34,-0.595800617894969,1.8587104200142748,-0.9532187829038672
7.35,-0.6210613278357863,1.869872680390705,-0.9587655104972375
7.36,-0.6463403534537849,1.880731010160459,-0.9639772254055249
7.37,-0.6716338200021571,1.8912839184070422,-0.9688507760176797
7.38,-0.6969378527341031,1.9015299142139628,-0.9733830107226518
7.39,-0.7222485769028196,1.911467506664728,-0.9775707779093922
7.4,-0.7475621177615065,1.921095204842846,-0.9814109259668508
7.41,-0.7728746005633563,1.9304115178318222,-0.9849003032839779
7.42,-0.7981821505615688,1.9394149547151653,-0.9880357582497237
7.43,-0.8234808930093412,1.9481040245763828,-0.9908141392530386
7.44,-0.8487669531598729,1.9564772364989824,-0.9932322946828731
7.45,-0.8740364562663567,1.9645330995664703,-0.9952870729281769
7.46,-0.8992855275819924,1.9722701228623545,-0.9969753223779005
7.47,-0.9245102923599771,1.979686815470142,-0.9982938914209945
7.48,-0.9497068758535102,1.9867816864733407,-0.9992396284464088
7.49,-0.9748714033157846,1.9935532449554578,-0.9998093818430941
7.5,-1.0,2.0,-1.0
7.51,-1.0250888040698505,2.006120875377557,-0.9998093818430939
7.52,-1.0501340053310204,2.011916453607042,-0.9992396284464089
7.53,-1.0751318064996913,2.0173877318944515,-0.9982938914209945
7.54,-1.1000784102920405,2.0225357074457797,-0.9969753223779005
7.55,-1.1249700194242507,2.027361377467023,-0.9952870729281769
7.56,-1.1498028366125028,2.0318657391641755,-0.993232294682873
7.57,-1.174573064572979,2.0360497897432337,-0.9908141392530386
7.58,-1.1992769060218564,2.039914526410193,-0.9880357582497238
7.59,-1.2239105636753178,2.0434609463710487,-0.9849003032839779
7.6,-1.2484702402495431,2.0466900468317957,-0.981410925966851
7.61,-1.272952138460716,2.0496028249984297,-0.9775707779093921
7.62,-1.2973524610250127,2.0522002780769464,-0.9733830107226519
7.63,-1.3216674106586161,2.054483403273341,-0.9688507760176797
7.64,-1.3458931900777067,2.056453197793608,-0.963977225405525
7.65,-1.3700260019984676,2.0581106588437446,-0.9587655104972373
7.66,-1.394062049137075,2.0594567836297446,-0.9532187829038673
7.67,-1.417997534209712,2.0604925693576037,-0.9473401942364642
7.68,-1.441828659932559,2.0612190132333184,-0.9411328961060775
7.69,-1.465551629021799,2.061637112462883,-0.9346000401237566
7.7,-1.4891626441936086,2.061747864252293,-0.9277447779005524
7.71,-1.5126579081641705,2.0615522658075447,-0.9205702610475138
7.72,-1.536033623649665,2.061051314334632,-0.9130796411756908
7.73,-1.5592859933662757,2.060246007039552,-0.9052760698961323
7.74,-1.582411220030178,2.0591373411282987,-0.8971626988198893
7.75,-1.6054055063575563,2.0577263138068678,-0.888742679558011
7.76,-1.62826505506459,2.056013922281255,-0.8800191637215472
7.77,-1.6509860688674602,2.054001163757456,-0.8709953029215474
7.78,-1.67356475048235,2.0516890354414654,-0.8616742487690605
7.79,-1.6959973026254356,2.0490785345392792,-0.852059152875138
7.8,-1.7182799280128995,2.0461706582568926,-0.8421531668508289
7.81,-1.7404088293609232,2.0429664038003015,-0.8319594423071827
7.82,-1.7623802093856888,2.0394667683755006,-0.8214811308552483
7.83,-1.784190270803373,2.035672749188485,-0.8107213841060772
7.84,-1.8058352163301592,2.031585343445251,-0.7996833536707184
7.85,-1.8273112486822272,2.027205548351794,-0.7883701911602213
7.86,-1.8486145705757597,2.022534361114108,-0.7767850481856349
7.87,-1.8697413847269346,2.0175727789381903,-0.7649310763580108
7.88,-1.8906878938519331,2.0123217990300355,-0.7528114272883979
7.89,-1.9114503006669374,2.0067824185956384,-0.7404292525878456
7.9,-1.932024807888129,2.0009556348409947,-0.7277877038674028
7.91,-1.9524076182316847,1.9948424449721005,-0.7148899327381213
7.92,-1.972594934413788,1.988443846194951,-0.7017390908110498
7.93,-1.9925829591506192,1.9817608357155414,-0.6883383296972378
7.94,-2.0123678951583606,1.974794410739866,-0.6746908010077342
7.95,-2.0319459451531894,1.967545568473922,-0.6607996563535908
7.96,-2.0513133118512883,1.960015306123704,-0.6466680473458564
7.97,-2.070466197968838,1.952204620895208,-0.6322991255955804
7.98,-2.0894008062220206,1.9441145099944273,-0.6176960427138115
7.99,-2.108113339327014,1.9357459706273599,-0.6028619503116017
8.0,-2.1266,1.9271,-0.5878
8.01,-2.1448572475514758,1.9181779367994294,-0.5725139607160225
8.02,-2.1628825676692056,1.9089824856370725,-0.5570100707005531
8.03,-2.1806737026352683,1.899516692605441,-0.541295185520443
8.04,-2.1982283947317436,1.8897836037970455,-0.5253761607425428
8.05,-2.215544386240716,1.8797862653043953,-0.5092598519337004
8.06,-2.2326194194442577,1.8695277232200054,-0.49295311466077263
8.07,-2.249451236624452,1.8590110236363844,-0.47646280449060724
8.08,-2.26603758006338,1.848239212646044,-0.45979577699005514
8.09,-2.28237619204312,1.8372153363414947,-0.44295888772596703
8.1,-2.2984648148457523,1.825942440815248,-0.4259589922651939
8.11,-2.3143011907533575,1.8144235721598143,-0.40880294617458657
8.12,-2.3298830620480144,1.8026617764677055,-0.3914976050209958
8.13,-2.345208171011807,1.79066009983143,-0.3740498243712693
8.14,-2.360274259926808,1.778421588343503,-0.35646645979226416
8.15,-2.3750790710751017,1.7659492880964336,-0.3387543668508281
8.16,-2.3896203467387664,1.7532462451827326,-0.32092040111381187
8.17,-2.4038958291998833,1.7403155056949116,-0.3029714181480664
8.18,-2.4179032607405317,1.7271601157254808,-0.2849142735204424
8.19,-2.431640383642792,1.7137831213669519,-0.2667558227977909
8.2,-2.4451049401887435,1.7001875687118357,-0.24850292154696257
8.21,-2.4582946726604678,1.686376503852641,-0.230162425334805
8.22,-2.4712073233400416,1.6723529728818833,-0.21174118972817554
8.23,-2.483840634509546,1.6581200218920717,-0.1932460702939218
8.24,-2.4961923484510615,1.6436806969757167,-0.1746839225988946
8.25,-2.5082602074466678,1.6290380442253298,-0.1560616022099447
8.26,-2.5200419537784446,1.6141951097334217,-0.137385964693923
8.27,-2.531535329728472,1.5991549395925035,-0.1186638656176803
8.28,-2.54273807757883,1.5839205798950866,-0.09990216054806746
8.29,-2.5536479396115985,1.5684950767336818,-0.08110770505193526
8.3,-2.5642626581088592,1.5528814762007972,-0.0622873546961312
8.31,-2.574579975352688,1.5370828243889496,-0.043447965047512825
8.32,-2.584597633625166,1.521102167390647,-0.024596391672927584
8.33,-2.5943133752083747,1.5049425512984003,-0.005739490139226276
8.34,-2.6037249423843933,1.4886070222047214,0.013115883986740143
8.35,-2.612830077435301,1.4720986262021205,0.031962875138120975
8.36,-2.621626522643178,1.4554204093831091,0.05079462774806532
8.37,-2.6301120202901047,1.438575417840198,0.06960428624972236
8.38,-2.6382843126581625,1.4215666976658954,0.08838499507624459
8.39,-2.6461411420294274,1.4043972949527177,0.10712989866077459
8.4,-2.6536802506859822,1.3870702557931738,0.12583214143646476
8.41,-2.6608993809099055,1.3695886262797743,0.1444848678364644
8.42,-2.6677962749832775,1.3519554525050306,0.16308122229392258
8.43,-2.6743686751881786,1.3341737805614533,0.18161434924198844
8.44,-2.6806143238066875,1.3162466565415538,0.20007739311381123
8.45,-2.686530963120886,1.2981771265378428,0.21846349834254014
8.46,-2.692116335412853,1.279968236642828,0.23676580936132757
8.47,-2.697368182964668,1.2616230329490274,0.2549774706033162
8.48,-2.7022842480584104,1.2431445615489485,0.2730916265016583
8.49,-2.7068622729761613,1.2245358685351022,0.2911014214895032
8.5,-2.7111,1.2058,0.309
8.51,-2.7149955769242435,1.1869401366247274,0.32678083030718197
8.52,-2.718548773592154,1.1679599974446702,0.344438676048618
8.53,-2.721759765359232,1.1488634360837888,0.3619686247027613
8.54,-2.7246287275809773,1.1296543061660436,0.3793657637480648
8.55,-2.7271558356128898,1.1103364613153917,0.39662518066298463
8.56,-2.7293412648104685,1.0909137551558001,0.41374196292596765
8.57,-2.731185190529213,1.0713900413112263,0.4307111980154701
8.58,-2.7326877881246245,1.0517691734056303,0.4475279734099449
8.59,-2.733849232952201,1.0320550050629729,0.46418737658784504
8.6,-2.7346697003674434,1.0122513899072145,0.48068449502762367
8.61,-2.7351493657258508,0.9923621815623157,0.4970144162077339
8.62,-2.7352884043829233,0.9723912336522367,0.5131722276066285
8.63,-2.7350869916941605,0.9523423998009343,0.5291530167027636
8.64,-2.7345453030150626,0.9322195336323762,0.5449518709745865
8.65,-2.733663513701129,0.9120264887705194,0.560563877900553
8.66,-2.732441799107859,0.8917671188393241,0.5759841249591163
8.67,-2.7308803345907533,0.871445277462751,0.5912076996287292
8.68,-2.7289792955053107,0.8510648182647604,0.6062296893878449
8.69,-2.7267388572070317,0.8306295948693129,0.6210451817149164
8.7,-2.724159195051416,0.8101434609003689,0.6356492640883966
8.71,-2.7212404843939617,0.7896102699818851,0.6500370239867416
8.72,-2.7179829005901714,0.7690338757378293,0.6642035488883987
8.73,-2.7143866189955426,0.7484181317921587,0.6781439262718236
8.74,-2.7104518149655767,0.7277668917688329,0.6918532436154697
8.75,-2.7061786638557725,0.7070840092918133,0.70532658839779
8.76,-2.7015673410216294,0.6863733379850596,0.7185590480972373
8.77,-2.6966180218186473,0.6656387314725326,0.7315457101922646
8.78,-2.6913308816023265,0.6448840433781927,0.7442816621613251
8.79,-2.6857060957281664,0.6241131273260003,0.7567619914828717
8.8,-2.679743839551666,0.6033298369399124,0.76898178563536
8.81,-2.673444288428327,0.5825380258438966,0.7809361320972381
8.82,-2.666807617713648,0.5617415476619096,0.7926201183469617
8.83,-2.659834002763129,0.5409442560179121,0.8040288318629834
8.84,-2.6525236189322685,0.5201500045358644,0.8151573601237566
8.85,-2.6448766415765683,0.4993626468397269,0.8260007906077345
8.86,-2.6368932460515273,0.4785860365534602,0.8365542107933696
8.87,-2.6285736077126445,0.45782402730102467,0.8468127081591152
8.88,-2.6199179019154184,0.4370804727063772,0.856771370183426
8.89,-2.6109263040153525,0.4163592263934854,0.8664252843447519
8.9,-2.601598989367945,0.3956641419863062,0.8757695381215473
8.91,-2.591936133328695,0.3749990731087998,0.8847992189922652
8.92,-2.5819379112531022,0.35436787338492703,0.8935094144353589
8.93,-2.571604498496667,0.3337743964386482,0.9018952119292813
8.94,-2.560936070414889,0.31322249589392376,0.9099516989524856
8.95,-2.549932802363267,0.2927160253747141,0.9176739629834249
8.96,-2.5385948696973,0.272258838504976,0.925057091500553
8.97,-2.5269224477724914,0.25185478890867724,0.9320961719823208
8.98,-2.5149157119443384,0.23150773020977472,0.9387862919071823
8.99,-2.5025748375683414,0.21122151603222886,0.9451225387535912
9.0,-2.4899,0.191,0.9511
9.01,-2.476891777551551,0.1708469191016632,0.9567147634872927
9.02,-2.4635523603621774,0.15076554378425103,0.961966918506077
9.03,-2.4498843415278024,0.1307590278594107,0.9668575547093918
9.04,-2.4358903141443453,0.1108305251387894,0.9713877617502759
9.05,-2.421572871307726,0.09098318943403069,0.9755586292817682
9.06,-2.4069346061138694,0.07122017455678878,0.9793712469569061
9.07,-2.391978111658695,0.0515446343187073,0.9828267044287293
9.08,-2.376705981038124,0.03195972253143341,0.9859260913502762
9.09,-2.361120807348077,0.012468593006614237,0.9886704973745855
9.1,-2.3452251836844757,-0.006925600444103058,0.991061012154696
9.11,-2.32902170314324,-0.02621970400907133,0.9930987253436463
9.12,-2.3125129588202924,-0.045410563876643426,0.994784726594475
9.13,-2.2957015438115507,-0.0644950262351756,0.996120105560221
9.14,-2.2785900512129413,-0.08346993727301387,0.9971059518939227
9.15,-2.261181074120383,-0.10233214317851456,0.9977433552486187
9.16,-2.243477205629797,-0.12107849014003044,0.9980334052773481
9.17,-2.225481038837104,-0.1397058243459144,0.9979771916331492
9.18,-2.207195166838225,-0.15821099198451932,0.9975758039690608
9.19,-2.1886221827290817,-0.176590839244198,0.9968303319381215
9.2,-2.169764679605595,-0.19484221231330334,0.9957418651933702
9.21,-2.150625250563682,-0.21296195738019139,0.9943114933878453
9.22,-2.1312064886992714,-0.23094692063320854,0.9925403061745854
9.23,-2.1115109871082813,-0.24879394826071083,0.9904293932066297
9.24,-2.091541338886631,-0.2664998864510512,0.9879798441370166
9.25,-2.071300137130244,-0.2840615813925825,0.9851927486187846
9.26,-2.05078997493504,-0.30147587927365743,0.9820691963049726
9.27,-2.0300134453969396,-0.318739626282629,0.9786102768486188
9.28,-2.0089731416118655,-0.33584966860785015,0.9748170799027627
9.29,-1.9876716566757373,-0.3528028524376734,0.9706906951204424
9.3,-1.9661115836844736,-0.36959602396045493,0.966232212154696
9.31,-1.9442955157340018,-0.38622602936454137,0.9614427206585633
9.32,-1.9222260459202405,-0.40268971483828864,0.9563233102850828
9.33,-1.89990576733911,-0.41898392657004957,0.9508750706872928
9.34,-1.8773372730865319,-0.4351055107481771,0.9450990915182322
9.35,-1.8545231562584268,-0.45105131356102424,0.9389964624309396
9.36,-1.8314660099507163,-0.4668181811969433,0.9325682730784534
9.37,-1.808168427259321,-0.4824029598442877,0.9258156131138127
9.38,-1.7846330012801588,-0.4978024956914127,0.9187395721900548
9.39,-1.760862325109158,-0.5130136349266656,0.9113412399602205
9.4,-1.7368589918422366,-0.5280332237384024,0.9036217060773478
9.41,-1.7126255945753148,-0.5428581083149757,0.895582060194475
9.42,-1.6881647264043143,-0.5574851348447382,0.887223391964641
9.43,-1.663478980425156,-0.5719111495160429,0.8785467910408844
9.44,-1.6385709497337608,-0.5861329985172428,0.8695533470762438
9.45,-1.6134432274260504,-0.6001475280366906,0.8602441497237576
9.46,-1.588098406597941,-0.6139515842627414,0.8506202886364634
9.47,-1.562539080345363,-0.6275420133837436,0.8406828534674026
9.48,-1.5367678417642325,-0.6409156615880521,0.8304329338696128
9.49,-1.5107872839504712,-0.6540693750640201,0.8198716194961324
9.5,-1.4846,-0.667,0.809
9.51,-1.4582088312695558,-0.6797047074313778,0.7978200141436468
9.52,-1.4316176121591382,-0.6921819677816696,0.7863369971270723
9.53,-1.4048304253295636,-0.7044305763214247,0.7745571332596692
9.54,-1.3778513534416474,-0.7164493283211918,0.7624866068508298
9.55,-1.3506844791562007,-0.7282370190515222,0.7501316022099439
9.56,-1.3233338851340493,-0.7397924437829607,0.7374983036464082
9.57,-1.2958036540360034,-0.7511143977860586,0.7245928954696129
9.58,-1.268097868522879,-0.7622016763313649,0.7114215619889502
9.59,-1.240220611255492,-0.7730530746894286,0.6979904875138123
9.6,-1.2121759648946584,-0.7836673881307988,0.6843058563535916
9.61,-1.183968012101194,-0.7940434119260245,0.6703738528176804
9.62,-1.155600835535914,-0.8041799413456547,0.6562006612154708
9.63,-1.1270785178596292,-0.8140757716602403,0.6417924658563525
9.64,-1.098405141733166,-0.8237296981403267,0.6271554510497229
9.65,-1.0695847898173347,-0.8331405160564649,0.6122958011049718
9.66,-1.0406215447729514,-0.8423070206792038,0.5972197003314915
9.67,-1.011519489260832,-0.8512280072790926,0.5819333330386742
9.68,-0.9822827059417915,-0.8599022711266803,0.5664428835359121
9.69,-0.9529152774766463,-0.868328607492516,0.5507545361325975
9.7,-0.9234212865262121,-0.8765058116471484,0.5348744751381227
9.71,-0.8938048157512993,-0.8844326788611283,0.5188088848618772
9.72,-0.8640699478127343,-0.892108004405002,0.5025639496132587
9.73,-0.8342207653713276,-0.8995305835493196,0.4861458537016568
9.74,-0.8042613510878949,-0.9066992115646305,0.46956078143646374
9.75,-0.774195787623252,-0.9136126837214835,0.4528149171270719
9.76,-0.7440281576382147,-0.9202697952904278,0.43591444508287325
9.77,-0.7137625437935987,-0.9266693415420124,0.41886554961326045
9.78,-0.6834030287502201,-0.9328101177467865,0.40167441502762546
9.79,-0.6529536951688941,-0.938690919175299,0.3843472256353606
9.8,-0.6224186257104316,-0.9443105410980996,0.36689016574585515
9.81,-0.5918019030356589,-0.949667778785736,0.3493094196685075
9.82,-0.5611076098053864,-0.9547614275087579,0.3316111717127067
9.83,-0.5303398286804302,-0.9595902825377145,0.31380160618784525
9.84,-0.49950264232160557,-0.9641531391431546,0.2958869074033152
9.85,-0.46860013338972856,-0.9684487925956276,0.27787325966850895
9.86,-0.4376363845456149,-0.9724760381656823,0.25976684729281874
9.87,-0.40661547845008034,-0.9762336711238677,0.24157385458563682
9.88,-0.3755414977639353,-0.9797204867407336,0.2233004658563522
9.89,-0.34441852514800625,-0.9829352802868276,0.20495286541436358
9.9,-0.3132506432631039,-0.9858768470327,0.18653723756906015
9.91,-0.2820419347700436,-0.988543982248899,0.16805976662983402
9.92,-0.25079648232964147,-0.9909354812059742,0.14952663690607748
9.93,-0.21951836860271318,-0.9930501391744747,0.13094403270718286
9.94,-0.18821167625007423,-0.9948867514249491,0.11231813834254237
9.95,-0.15688048793254086,-0.9964441132279467,0.09365513812154833
9.96,-0.1255288863109228,-0.9977210198540171,0.07496121635358956
9.97,-0.09416095404604721,-0.998716266573708,0.056242557348065075
9.98,-0.06278077379872452,-0.9994286486575695,0.037505345414363914
9.99,-0.03139242822977002,-0.9998569613761505,0.018755764861878063
10.0,0.0,-1.0,0.0
